STATEID,DISTID,PSUID,SCHOOLID,SQGOVT,SS1,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13
28,19,3,1,1,2,2,2,5,1,1,29,17,1,1,2,25
28,19,3,1,1,3,2,3,5,1,1,32,17,1,1,2,25
28,19,3,1,1,4,2,3,5,1,1,35,17,1,1,3,25
28,19,3,1,1,5,2,3,5,1,1,28,17,1,1,4,25
28,19,3,1,1,6,2,3,5,1,2,25,17,1,1,4,25
28,19,3,1,1,7,2,3,5,1,2,25,17,1,1,4,8
28,19,3,2,2,1,1,1,99,1,1,65,17,1,1,4,1
28,19,3,2,2,2,2,3,5,1,2,64,15,0,1,4,1
28,19,3,2,2,3,2,3,5,1,2,27,17,1,1,4,18
28,19,3,2,2,4,2,3,5,1,2,20,15,0,1,4,5
28,19,3,2,2,5,2,3,5,1,2,30,15,0,1,4,5
28,19,3,2,2,6,2,3,5,1,2,27,15,0,3,4,5
28,19,3,2,2,7,2,3,5,1,2,25,15,0,3,4,1
28,19,3,2,2,8,5,3,99,1,2,32,10,0,3,4,1
28,20,1,1,1,1,1,3,2,2,1,45,17,1,2,6,8
28,20,1,1,1,2,2,3,3,2,2,30,15,1,2,6,1
28,20,1,1,1,3,3,1,99,1,1,40,8,0,2,6,0
28,20,1,2,2,1,1,1,99,1,1,32,15,1,1,2,1
28,20,1,2,2,2,2,3,7,2,1,30,15,1,3,4,4
28,20,1,2,2,3,2,3,7,2,1,28,15,1,1,2,1
28,20,1,2,2,4,2,3,7,2,2,40,15,1,1,2,1
28,20,1,2,2,5,2,3,7,2,1,42,15,1,3,3,2
28,20,1,2,2,6,2,3,7,2,1,45,15,1,1,4,2
28,20,1,2,2,7,2,3,7,2,1,35,15,1,3,3,3
28,20,1,2,2,8,2,3,5,3,2,25,15,1,1,4,1
28,20,1,2,2,9,2,3,5,3,2,25,15,1,1,4,1
28,20,1,2,2,10,2,3,2,3,2,40,15,1,1,2,1
28,20,1,2,2,11,2,3,2,3,2,32,15,1,1,2,1
28,20,1,2,2,12,2,3,5,3,2,26,15,1,3,4,1
28,20,1,2,2,13,5,3,99,3,1,35,10,0,1,2,1
28,20,2,1,1,1,1,1,5,1,1,50, ,1,1,4,10
28,20,2,1,1,2,2,2,5,1,2,43, ,1,1,2,10
28,20,3,1,1,1,1,3,5,3,2,35,15,1,2,2,20
28,20,3,1,1,2,4,1,5,1,2,28,15,1,2,2,0
28,20,3,1,1,3,4,2,5,1,2,38,15,1,1,4,0
28,20,3,1,1,4,3,2,99,1,2,50,5,0,2,3,0
28,20,3,2,2,1,1,1,10,1,1,44,17,1,1,2,1
28,20,3,2,2,2,2,2,5,1,2,38,15,1,1,3,1
28,20,3,2,2,3,2,2,5,1,2,35,15,0,1,2,0
28,20,3,2,2,4,2,2,5,1,2,29,15,1,1,3,0
28,20,3,2,2,5,2,2,5,1,2,25,15,1,1,1,1
28,20,3,2,2,6,2,2,5,1,2,32,15,1,1,3,1
28,20,3,2,2,7,5,2,99,1,2,47,0,0,1,4,0
28,20,4,1,1,1,1,3,2,3,2,45,12,1,3,4,10
28,20,4,1,1,2,2,1,4,1,1,43,17,1,1,4,10
28,20,4,1,1,3,2,3,5,3,2,45,17,1,1,1,10
28,20,4,2,2,1,1,1,99,1,1,38,17,1,1,3,0
28,20,4,2,2,2,2,2,8,1,1,32,17,1,1,3,0
28,20,4,2,2,3,2,2,10,1,1,30,17,1,1,3,0
28,20,4,2,2,4,2,2,5,1,2,29,15,0,1,3,0
28,20,4,2,2,5,2,2,5,1,2,25,15,0,1,3,0
28,20,5,1,1,1,1,3,8,3,1,27,15,1,2,3,18
28,20,5,1,1,2,2,1,5,1,2,23,12,1,2,2,40
28,20,5,1,1,3,2,3,5,1,1,20,12,1,2,2,18
28,20,5,1,1,4,2,3,5,1,2,23,12,1,2,2,0
28,20,5,1,1,5,2,3,5,1,1,25,15,1,2,2,1
28,20,5,1,1,6,2,3,5,1,1,30,12,1,2,2,1
28,20,5,1,1,7,3,3,99,1,1,50,0,0,2,2,1
28,20,5,1,1,8,5,3,99,1,1,25,8,0,2,2,1
28,20,5,2,2,1,1,3,5,3,1,37,15,1,1,2,0
28,20,5,2,2,2,2,1,5,1,2,28,12,1,1,2,0
28,20,5,2,2,3,2,3,4,1,2,23,15,0,1,2,1
28,20,5,2,2,4,2,3,5,1,2,24,15,0,2,2,0
28,20,5,2,2,5,2,3,5,1,2,28,15,1,2,2,0
28,20,5,2,2,6,2,3,55,1,2,20,15,0,1,3,0
28,20,5,2,2,7,2,3,55,1,2,22,15,0,1,3,0
28,20,5,2,2,8,2,3,1,2,2,21,15,0,1,3,0
28,20,5,2,2,9,2,3,1,2,2,25,15,0,1,2,0
28,20,5,2,2,10,5,3,99,1,2,36,5,0,1,2,0
28,20,7,1,1,1,1,3,5,3,1,43,17,1,1,2,10
28,20,7,1,1,2,2,3,5,3,1,41,17,1,1,1,10
28,20,7,2,2,1,1,1,99,1,1,48,17,1,1,2,2
28,20,7,2,2,2,2,3,5,1,2,29,15,1,1,3,1
28,20,7,2,2,3,2,3,5,1,2,41,15,1,1,2,1
28,20,7,2,2,4,2,3,5,1,2,38,15,0,1,3,1
28,20,7,2,2,5,2,3,5,1,2,35,15,0,1,2,1
28,20,7,2,2,6,2,2,5,1,2,28,15,1,1,3,1
28,20,7,2,2,7,2,2,1,1,2,40,15,1,1,2,1
28,20,7,2,2,8,2,3,1,1,2,36,12,1,1,3,1
28,20,7,2,2,9,5,3,99,1,2,55,0,0,1,4,0
28,20,8,1,1,1,1,3,5,2,2,28, ,1,1, ,90
28,20,8,1,1,2,2,1,2,1,1,42, ,1,1, ,11
28,20,8,1,1,3,2,3,3,2,1,38, ,0,1, ,11
28,20,8,1,1,4,2,3,3,2,2,32, ,0,1, ,0
28,20,8,1,1,5,4,3,1,2,2,23, ,0,1, ,1
28,20,8,1,1,6,3,3,99,2,1,40, ,0,1, ,0
28,20,8,1,1,7,3,3,99,2,2,30, ,0,1, ,0
28,20,9,1,1,1,1,2,5,1,1,47,15,1,1,2,2
28,20,9,1,1,2,2,1,1,1,2,33,15,1,1,4,1
28,20,9,1,1,3,2,2,5,1,2,31,15,1,1,4,1
28,20,9,1,1,4,3,2,99,1,2,38,0,0,3,3,0
28,20,9,1,1,5,3,2,99,1,2,45,0,0,3,3,0
28,20,9,2,2,1,1,1,99,1,1,45,17,1,3,2,2
28,20,9,2,2,2,2,2,5,1,2,38,15,1,1,4,1
28,20,9,2,2,3,2,2,5,1,2,42,15,1,1,3,2
28,20,9,2,2,4,2,2,5,1,2,35,15,0,1,3,0
28,20,9,2,2,5,2,2,5,1,2,40,15,1,1,4,1
28,20,9,2,2,6,2,2,5,1,2,39,15,0,1,4,1
28,20,9,2,2,7,5,2,99,1,2,47,0,0,1,3,0
28,20,10,1,1,1,1,1,5,1,2,36,17,1,2,2,1
28,20,10,1,1,2,2,2,4,1,2,25,17,1,2,2,62
28,20,10,1,1,3,2,2,5,1,1,53,17,1,2,2,1
28,20,10,1,1,4,2,2,2,1,1,27,15,1,2,2,1
28,20,10,1,1,5,2,2,3,1,2,23,15,1,2,2,1
28,20,10,2,2,1,1,3,10,3,1,40,15,1,1,3,1
28,20,10,2,2,2,2,2,55,1,2,29,15,1,1,4,3
28,20,10,2,2,3,2,3,55,1,2,25,15,1,1,3,2
28,20,10,2,2,4,2,3,1,1,2,28,15,1,1,3,1
28,20,10,2,2,5,2,3,2,1,2,30,15,1,1,2,0
28,20,10,2,2,6,2,3,55,1,2,28,15,0,1,4,1
28,20,10,2,2,7,2,3,3,1,2,29,15,0,1,3,2
28,20,10,2,2,8,2,2,4,1,2,27,15,1,1,3,1
28,20,10,2,2,9,2,3,5,1,1,31,15,1,1,3,1
28,20,10,2,2,10,2,3,5,1,2,30,15,0,1,3,1
28,20,10,2,2,11,5,3,99,1,2,55,15,0,1,3,1
28,20,10,2,2,12,5,3,99,1,2,45,15,0,1,3,1
28,20,11,1,1,1,1,1,1,1,1,57,17,1,1,3,5
28,20,11,1,1,2,2,3,4,2,2,32,15,1,1,3,3
28,20,11,1,1,3,2,3,4,2,2,62,15,1,1,1,0
28,20,11,1,1,4,2,3,5,2,1,50,15,1,1,3,0
28,20,11,1,1,5,2,3,1,2,1,45,15,1,1,3,1
28,20,11,1,1,6,2,3,3,2,1,52,15,1,1,3,2
28,20,11,1,1,8,2,3,5,2,1,62,15,1,2,3,2
28,20,11,1,1,9,4,3,5,2,2,25,15,1,1,3,0
28,20,11,1,1,10,4,3,4,2,2,25,15,1,1,3,1
28,20,11,1,1,11,4,3,5,2,2,25,15,1,1,3,1
28,20,11,1,1,12,4,3,4,2,2,25,15,1,1,2,0
28,20,11,1,1,13,2,3,4,2,2,32,15,1,1,3,2
28,20,11,1,1,14,2,3,4,2,2,30,15,1,1,3,2
28,20,11,2,2,1,1,1,10,1,1,57,17,1,1,3,0
28,20,11,2,2,2,2,2,8,1,2,31,17,1,1,3,1
28,20,11,2,2,3,2,3,5,2,2,28,15,1,1,3,1
28,20,11,2,2,4,2,3,5,1,2,28,15,0,1,2,1
28,20,11,2,2,5,2,3,1,1,2,25,12,1,1,2,0
28,20,11,2,2,6,2,3,5,1,2,25,15,1,1,3,1
28,20,11,2,2,7,2,3,5,1,2,26,15,0,2,2,1
28,20,11,2,2,8,2,3,9,1,2,26,17,1,1,3,1
28,20,11,2,2,9,2,3,1,1,2,24,15,0,1,2,0
28,20,11,2,2,10,2,3,55,1,2,26,15,0,1,3,0
28,20,11,2,2,11,2,3,5,1,2,25,15,1,1,3,0
28,20,11,2,2,12,2,3,55,1,2,24,15,0,1,3,1
28,20,11,2,2,13,2,3,1,1,2,26,17,1,1,2,0
28,20,11,2,2,14,2,3,5,1,2,28,15,1,1,3,1
28,20,11,2,2,15,2,3,5,1,2,32,17,1,1,3,1
28,20,11,2,2,16,2,3,5,1,2,32,17,1,1,4,1
28,20,11,2,2,17,5,3,99,1,2,35,0,1,1,2,1
28,20,11,2,2,18,5,3,99,1,2,40,0,1,1,2,1
28,20,12,1,1,1,1,3,5,2,2,31,15,1,1,1,7
28,20,12,1,1,2,2,1,3,1,1,30,15,1,1,2,5
28,20,12,2,2,1,1,1,10,1,1,42,15,1,1,2,3
28,20,12,2,2,2,2,3,5,1,2,34,15,0,1,2,1
28,20,12,2,2,3,2,3,7,1,2,20,15,0,1,2,2
28,20,12,2,2,4,2,3,7,1,1,21,15,0,1,2,2
28,20,12,2,2,5,2,3,5,1,2,45,12,0,1,2,1
28,20,12,2,2,6,2,3,6,1,2,32,12,0,1,3,1
28,20,12,2,2,7,2,3,7,1,2,21,12,1,2,2,1
28,20,12,2,2,8,2,3,5,1,1,34,15,0,1,3,2
28,20,12,2,2,9,2,3,4,1,2,23,15,0,1,2,3
28,20,12,2,2,10,2,3,7,1,2,46,15,0,1,4,1
28,20,12,2,2,11,5,3,99,1,1,48,10,0,1,4,1
28,20,12,2,2,12,5,3,99,1,2,36,5,0,1,4,1
28,21,1,1,1,1,1,3,5,1,1,50,15,1,1,1,1
28,21,1,1,1,2,2,3,3,1,1,35,15,1,1,3,2
28,21,1,1,1,3,2,3,4,1,2,36,15,1,1,3,2
28,21,1,1,1,4,2,3,2,1,2,40,12,1,3, ,2
28,21,1,1,1,5,2,3,1,1,2,35,15,1,2,3,1
28,21,1,1,1,6,3,1,99,1,2,35,5,0,1,3,0
28,21,1,1,1,7,3,3,99,1,2,45,0,0,1,1,0
28,21,1,1,1,8,3,3,99,1,2,8,0,0,1,3,0
28,21,1,2,2,1,1,1,99,1,1,63,17,1,1,3,0
28,21,1,2,2,2,2,3,5,1,2,36,17,1,1,3,0
28,21,1,2,2,3,2,3,7,2,2,34,15,0,1,4,1
28,21,1,2,2,4,2,3,5,2,2,30,17,1,1,3,0
28,21,1,2,2,5,2,3,5,1,2,28,15,0,1,3,0
28,21,1,2,2,6,2,3,5,1,2,35,15,0,1,3,0
28,21,1,2,2,7,2,3,7,3,1,35,17,1,1,3,0
28,21,1,2,2,8,2,3,7,3,2,33,17,1,1,2,1
28,21,1,2,2,9,2,3,1,2,2,26,12,1,1,5,1
28,21,2,1,1,1,1,3,5,2,1,54,10,1,1,4,0
28,21,2,1,1,2,2,2,5,1,2,50,10,1,3,3,0
28,21,2,1,1,3,2,1,5,1,2,45,17,1,2,3,0
28,21,2,1,1,4,2,3,5,1,2,33,17,1,3,3,0
28,21,2,1,1,5,2,3,5,1,2,46,17,1,1,4,0
28,21,2,1,1,6,2,3,4,1,2,40,17,1,3,3,0
28,21,2,1,1,7,2,3,5,1,2,38,17,1,3,3,0
28,21,2,1,1,8,2,3,5,1,2,36,17,1,1,4,0
28,21,2,1,1,9,4,3,5,1,2,24,17,1,1,4,0
28,21,2,1,1,10,3,3,99,1,2,35,5,0,1,4,1
28,21,2,1,1,11,3,3,99,1,2,36,5,0,1,4,0
28,21,2,2,2,1,1,1,7,1,1,46,17,1,1,3,1
28,21,2,2,2,2,2,3,5,1,2,22,15,0,1,3,0
28,21,2,2,2,3,2,3,3,1,2,21,15,0,3,4,0
28,21,2,2,2,4,2,3,2,1,2,20,15,0,3,4,0
28,21,2,2,2,5,2,3,7,1,1,23,15,1,1,3,0
28,21,2,2,2,6,2,3,2,1,1,24,15,1,2,3,0
28,21,2,2,2,7,2,3,1,1,2,21,12,0,3,4,0
28,21,2,2,2,8,5,3,99,3,2,45,0,0,1,3,0
28,21,2,2,2,9,5,3,99,3,2,26,17,0,1,3,0
28,21,3,1,1,1,1,2,4,1,1,48,17,1,1,3,1
28,21,3,1,1,2,2,1,3,1,1,43,17,1,1,3,1
28,21,3,1,1,3,2,3,5,1,1,40,17,1,1,4,1
28,21,3,1,1,4,2,3,2,1,2,38,17,1,1,4,0
28,21,3,1,1,5,2,3,1,1,1,34,15,1,1,4,1
28,21,3,1,1,6,4,3,4,1,2,25,15,1,1, ,0
28,21,3,1,1,7,4,3,3,1,1,21,15,1,2,3,0
28,21,3,1,1,8,3,3,99,1,2,33,8,0,1,3,0
28,21,3,1,1,9,3,3,99,1,2,35,0,0,2,3,0
28,21,3,2,2,1,1,1,7,1,1,40,17,1,1,3,0
28,21,3,2,2,2,2,3,6,1,1,39,17,1,1,3,0
28,21,3,2,2,3,2,3,7,1,2,31,17,1,1,3,0
28,21,3,2,2,4,2,3,5,2,2,36,17,1,1,3,0
28,21,3,2,2,5,2,3,5,1,2,35,15,1,1,3,1
28,21,3,2,2,6,2,3,7,1,1,37,17,1,2,3,0
28,21,3,2,2,7,2,3,5,2,2,34,17,1,1,4,1
28,21,3,2,2,8,2,3,5,2,2,26,12,1,1,3,0
28,21,3,2,2,9,2,3,7,1,1,30,17,1,1,4,1
28,21,3,2,2,10,2,3,5,1,1,34,12,1,1,4,1
28,21,3,2,2,11,2,3,7,1,1,32,17,1,2,3,0
28,21,3,2,2,12,2,3,7,1,2,32,17,1,1,3,0
28,21,4,1,1,1,1,1,5,1,1,51,12,1,1,3,6
28,21,4,1,1,2,2,3,4,1,1,44,17,1,1,3,2
28,21,4,1,1,3,2,3,3,1,2,36,17,1,1,3,30
28,21,4,1,1,4,2,3,2,3,2,31,17,1,3,4,30
28,21,4,1,1,5,2,3,1,1,1,46,17,1,1,3,2
28,21,4,1,1,6,2,3,5,1,1,30,17,1,1,3,2
28,21,4,1,1,7,2,3,5,1,1,30,17,1,1,3,40
28,21,4,1,1,8,3,3,99,2,2,38,0,0,1,3,2
28,21,4,2,2,1,1,1,10,1,1,50,17,1,1,1,1
28,21,4,2,2,2,2,3,5,1,2,35,15,1,1,3,1
28,21,4,2,2,3,2,3,5,1,2,25,15,0,1,3,1
28,21,4,2,2,4,2,3,5,1,2,35,15,0,1,3,1
28,21,4,2,2,5,2,3,5,1,1,30,12,1,1,1,15
28,21,4,2,2,6,2,3,5,1,2,25,15,0,1,3,1
28,21,5,1,1,1,1,1,7,1,1,40,17,1,1,4,2
28,21,5,1,1,2,2,3,7,1,1,45,17,1,1,3,1
28,21,5,1,1,3,2,2,7,1,1,42,17,1,1,3,1
28,21,5,1,1,4,2,2,7,1,1,39,17,1,1,3,1
28,21,5,1,1,5,2,2,4,1,2,44,17,1,1,4,60
28,21,5,1,1,6,2,3,2,1,2,43,17,1,1,3,60
28,21,5,1,1,7,2,3,4,1,2,44,17,1,1,3,60
28,21,5,1,1,8,2,3,5,1,2,34,17,1,1,4,60
28,21,5,1,1,9,2,3,5,1,2,36,17,1,1,3,2
28,21,5,1,1,10,2,3,6,1,2,36,17,1,1,5,1
28,21,5,1,1,11,2,3,5,1,2,34,17,1,1,3,1
28,21,5,1,1,12,3,3,99,1,2,30,5,1,1,3,0
28,21,5,2,2,1,1,3,99,2,1,39,17,1,1,3,1
28,21,5,2,2,2,2,3,5,2,2,30,12,1,1, ,1
28,21,5,2,2,3,2,3,3,2,2,26,12,1,1, ,1
28,21,5,2,2,4,2,3,5,2,2,28,17,1,1, ,1
28,21,5,2,2,5,2,3,5,2,1,25,12,1,1, ,1
28,21,5,2,2,6,2,3,3,2,1,24,12,1,1, ,1
28,21,5,2,2,7,2,3,4,2,2,25,12,1,1, ,1
28,21,5,2,2,8,2,3,3,2,1,25,12,1,1, ,1
28,21,5,2,2,9,5,1,99,1,1,53,10,0,1, ,1
28,21,6,1,1,1,1,3,99,2,1,48,17,0,1,3,4
28,21,6,1,1,2,2,3,2,2,2,43,17,0,1,3,45
28,21,6,1,1,3,2,3,3,2,2,40,17,0,1,3,45
28,21,6,1,1,4,2,3,4,2,2,45,17,0,1,4,45
28,21,6,1,1,5,2,3,5,2,2,33,17,0,1,4,45
28,21,6,1,1,6,2,3,5,2,2,37,17,0,1,2,45
28,21,6,1,1,7,2,3,5,2,2,33,17,0,1,2,45
28,21,6,1,1,8,2,3,5,2,2,34,17,0,1,5,45
28,21,6,1,1,9,2,1,5,1,1,36,17,0,1,2,5
28,21,6,2,2,1,1,1,7,1,1,38,17,1,1,3,1
28,21,6,2,2,2,2,3,7,1,1,32,17,1,1,3,1
28,21,6,2,2,3,2,3,7,1,1,30,17,1,1,3,2
28,21,6,2,2,4,2,3,7,1,1,28,17,1,1,3,1
28,21,6,2,2,5,2,3,7,1,1,30,17,1,1,3,1
28,21,6,2,2,6,2,3,7,1,2,32,17,1,3,4,1
28,21,6,2,2,7,2,3,7,1,2,25,17,1,3,4,1
28,21,6,2,2,8,2,3,7,1,2,25,15,1,1,3,2
28,21,6,2,2,9,2,3,7,1,2,24,17,1,3,4,1
28,21,6,2,2,10,2,3,7,1,1,38,17,1,1,3,1
28,21,6,2,2,11,5,3,99,1,2,50,0,0,1,4,1
28,22,1,1,1,1,1,3,7,2,1,40,17,1,3,6,32
28,22,1,1,1,2,2,3,5,2,2,36,17,1,1,6,12
28,22,1,1,1,3,2,3,2,2,1,33,17,1,1,3,12
28,22,1,1,1,4,4,1,6,1,2,33,17,1,1,3,0
28,22,1,1,1,5,4,3,3,2,2,28,17,1,1,4,0
28,22,1,1,1,6,3,3,99,2,2,35,0,0,1,3,0
28,22,1,2,1,1,1,1,5,1,1,33,17,1,1,3,10
28,22,1,2,1,2,2,3,4,1,1,31,17,1,1,3,10
28,22,1,2,1,3,2,3,2,1,2,34,17,1,1,3,10
28,22,1,2,1,4,2,3,1,1,1,28,17,1,1,4,0
28,22,1,2,1,5,2,3,5,1,2,25,17,1,1,3,0
28,22,1,2,1,6,2,3,3,1,2,27,17,1,1,3,0
28,22,1,2,1,7,3,3,99,1,2,65,0,0,1,4,0
28,22,1,2,1,8,3,3,99,1,2,40,0,0,1,4,0
28,22,1,2,1,9,3,3,99,1,2,70,0,0,1,4,0
28,22,2,1,1,1,1,1, ,1,2,40,17,1,3,6,30
28,22,2,1,1,2,4,3, ,2,1,30,15,1,1,4,5
28,22,2,2,2,1,1,2,7,1,1,30,17,1,1,6,2
28,22,2,2,2,2,2,1,6,1,1,29,17,1,1,6,21
28,22,2,2,2,3,2,3,7,2,1,35,17,1,1,6,21
28,22,2,2,2,4,2,3,1,2,1,25,17,1,1,4,25
28,22,2,2,2,5,2,3,2,2,2,25,17,1,1,4,2
28,22,2,2,2,6,2,3,3,2,1,32,17,1,1,3,19
28,22,2,2,2,7,2,3,2,2,2,22,15,0,1,3,24
28,22,2,2,2,8,2,3,7,2,2,26,17,1,1,3,2
28,22,2,2,2,9,2,3,1,2,2,28,15,0,1,6,18
28,22,2,2,2,10,2,3,1,2,1,27,17,1,1,4,26
28,22,2,2,2,11,2,3,1,2,1,30,17,1,1,4,30
28,22,2,2,2,12,2,3,4,2,2,25,17,1,1,6,20
28,22,2,2,2,13,5,3,99,2,2,50,0,0,1,4,20
28,22,2,2,2,14,5,3,99,2,1,38,10,1,1,4,20
28,22,2,2,2,15,5,3,99,2,1,28,5,1,1,3,40
28,22,2,3,2,1,1,1,5,1,1,29,17,1,1,3,0
28,22,2,3,2,2,2,3,5,1,1,35,17,1,1,2,0
28,22,2,3,2,3,2,3,5,1,2,55,17,1,3,3,0
28,22,2,3,2,4,2,3,5,1,2,31,17,1,1,3,0
28,22,2,3,2,5,2,3,5,1,2,26,17,1,1,3,0
28,22,2,3,2,6,2,3,5,1,2,31,17,1,1,3,0
28,22,2,3,2,7,2,3,5,1,2,33,17,1,1,4,0
28,22,2,3,2,8,2,3,5,1,1,37,17,1,1,3,0
28,22,2,3,2,9,5,3,99,1,2,47,0,0,1, , 
28,22,3,1,1,1,1,3,5,2,1,50,17,1,1,3,14
28,22,3,1,1,2,2,1,3,1,1,23,12,1,1,3,0
28,22,3,1,1,3,2,3,4,1,1,23,15,1,1,4,3
28,22,3,1,1,4,2,3,5,1,2,23,12,1,1,4,0
28,22,3,1,1,5,3,3,99,1,2,40,0,0,1,3,0
28,22,3,1,1,6,3,3,99,1,2,37,0,0,1,3,0
28,22,4,1,1,1,1,1,4,1,1,58,17,1,1,6,35
28,22,4,1,1,2,2,3,5,2,2,28,17,1,1,6,35
28,22,4,1,1,3,2,3,2,2,2,30,15,1,1,4,35
28,22,4,1,1,4,4,2,3,1,2,33,17,1,1,3,1
28,22,4,1,1,5,4,2,1,1,2,25,17,1,1,3,1
28,22,4,2,2,1,1,1,7,1,1,45,17,1,1,3,0
28,22,4,2,2,2,2,3,1,2,2,30,17,1,1,3,0
28,22,4,2,2,3,2,3,2,2,1,45,17,1,3,6,0
28,22,4,2,2,4,2,3,4,2,1,35,17,1,1,3,5
28,22,4,2,2,5,2,3,5,2,1,42,17,1,1,3,5
28,22,4,2,2,6,2,3,6,2,1,43,17,1,1,6,0
28,22,4,2,2,7,2,3,7,2,2,30,17,1,1,3,0
28,22,4,2,2,8,2,3,3,2,1,45,17,1,1,6,3
28,22,4,2,2,9,2,3,1,2,1,32,15,1,1,5,0
28,22,6,1,1,1,1,1,5,1,1,51,12,1,1,4,5
28,22,6,1,1,2,2,2,3,1,1,43,17,1,1,3,2
28,22,6,1,1,3,2,2,5,1,1,23,17,1,1,4,2
28,22,6,1,1,4,3,3,99,1,2,45,5,0,1,4,1
28,22,6,1,1,5,3,3,99,1,1,40,5,0,1,3,2
28,22,6,2,2,1,2,3,5,2,2,28,17,1,2,3,1
28,22,6,2,2,2,2,3,5,2,2,25,15,0,1,4,1
28,22,6,2,2,3,2,3,5,2,2,30,15,0,1,3,1
28,22,6,2,2,4,2,3,5,2,2,45,15,0,1,4,1
28,22,6,2,2,5,2,3,5,2,2,40,15,0,1,1,1
28,22,6,2,2,6,2,3,5,2,2,25,15,0,2,3,1
28,22,6,2,2,7,2,3,5,2,1,30,15,0,1,1,4
28,22,6,3,2,1,1,1,99,1,1,39,17,1,2,6,1
28,22,6,3,2,2,2,3,5,2,2,23,17,1,1,3,1
28,22,6,3,2,3,2,3,5,2,1,69,17,1,1,3,2
28,22,6,3,2,4,2,3,3,2,1,79,17,1,1,3,1
28,22,6,3,2,5,2,3,3,2,1,66,17,1,1,3,1
28,22,6,3,2,6,2,3,5,2,1,69,17,1,1,3,1
28,22,6,3,2,7,2,3,5,2,1,73,17,1,1,3,2
28,22,7,1,1,1,1,3,5,1,1,45,17,1,1,1,45
28,22,7,1,1,2,2,3,5,1,1,35,17,1,2,3,32
28,22,7,1,1,3,2,3,5,1,1,30,17,1,2,3,32
28,22,7,1,1,4,2,1,5,1,2,30,17,1,1,3,1
28,22,7,1,1,5,3,3,99,1,2,45,0, ,1,3,1
28,22,7,1,1,6,3,3,99,1,1,50,0,0,1,3,1
28,22,7,2,2,1,2,3,5,1,2,24,15,1,1,2,0
28,22,7,2,2,2,2,3,5,1,1,27,15,1,2,2,0
28,22,7,2,2,3,2,3,5,1,1,27,15,1,1,3,3
28,22,7,2,2,4,2,3,5,1,1,27,15,1,1,4,0
28,22,7,2,2,5,2,3,5,1,1,27,15,1,1,3,0
28,22,7,2,2,6,2,3,5,1,2,24,15,1,1,3,0
28,22,7,2,2,7,2,3,5,1,1,26,15,1,1,4,4
28,22,7,2,2,8,2,3,5,1,1,29,15,0,1,3,0
28,22,7,2,2,9,2,3,5,1,1,28,15,0,1,3,0
28,22,7,2,2,10,2,3,5,1,2,23,15,0,1,4,0
28,22,7,2,2,11,2,3,5,2,1,26,15,1,1,3,3
28,22,7,2,2,12,2,3,5,1,2,35,17,1,2,2,0
28,22,7,2,2,13,2,3,5,1,2,28,17,1,1,3,6
28,22,7,2,2,14,1,3,99,3,2,35,17,1,1,3,6
28,22,7,2,2,15,5,1,99,1,1,32,15,0,1,3,6
28,22,9,1,1,1,2,3,5,2,2,25,15,1,1,3,5
28,22,9,1,1,2,2,3,5,1,2,25,15,1,1,3,1
28,22,9,1,1,3,2,3,5,1,2,28,12,1,1,6,5
28,22,9,1,1,4,2,3,5,2,1,22,15,0,1,4,1
28,22,9,1,1,5,2,3,5,2,1,22,15,0,1,3,1
28,22,9,2,2,1,2,3,5,1,2,40,15,1,3,3,0
28,22,9,2,2,2,2,2,5,1,1,35,15,1,3,3,0
28,22,9,2,2,3,2,2,5,1,2,28,15,1,1,2,2
28,22,9,2,2,4,2,2,5,1,2,30,15,1,1,3,2
28,22,9,2,2,5,2,2,5,1,2,32,15,1,1,2,2
28,22,9,2,2,6,2,2,5,1,2,36,15,1,1,3,2
28,22,9,2,2,7,2,2,5,1,2,33,15,1,1,3,2
28,22,9,2,2,8,2,2,5,1,2,37,15,1,1,2,0
28,22,9,2,2,9,2,2,5,1,2,25,15,1,1,2,2
28,22,9,2,2,10,2,2,5,1,2,25,15,1,3,2,2
28,22,9,2,2,11,2,2,5,1,2,24,15,1,1,3,2
28,22,9,2,2,12,2,2,5,1,2,26,15,1,1,2,2
28,22,9,2,2,13,1,3,99,3,1,46,17,1,3,3,2
28,22,9,2,2,14,5,1,99,1,1,38,17,1,3,3,2
28,23,1,1,1,1,1,1,5,1,1,48,17,1,1,2,7
28,23,1,1,1,2,2,2,3,1,1,44,17,1,1,2,7
28,23,1,2,2,1,1,1,10,1,1,44,17,1,3,2,2
28,23,1,2,2,2,2,2,5,1,2,40,15,1,1,3,1
28,23,1,2,2,3,2,3,5,1,2,35,15,0,1,2,1
28,23,1,2,2,4,2,3,5,1,2,39,15,1,1,2,3
28,23,1,2,2,5,2,3,5,1,2,42,15,1,1,3,2
28,23,1,2,2,6,2,3,5,1,2,33,15,0,1,3,1
28,23,1,2,2,7,5,2,99,1,2,53,0,0,1,4,0
28,23,2,1,1,1,1,3,5,2,1,54,15,1,1,2,1
28,23,2,1,1,2,2,3,2,2,2,45,12,1,1,2,12
28,23,2,1,1,3,2,1,5,1,2,42,17,1,1,3,12
28,23,2,1,1,4,2,2,4,1,2,23,17,1,1,3,1
28,23,2,1,1,5,5,2,99,1,2,43,5,0,1,2,1
28,23,2,2,2,1,1,1,99,1,1,30,17,1,1,2,1
